省份,年份,月份,年月,供应链环节,抽检总批次数,合格批次数,不合格批次数,AFB1相关记录数,AFB1相关不合格批次数,浓度可用记录数,不合格率,AFB1相关不合格率,数据完整性标记
陕西,2024,10,2024-10,餐饮,17,17,0,0,0,0,0.0,,基本完整
陕西,2024,11,2024-11,流通,13,13,0,0,0,0,0.0,,基本完整
陕西,2024,11,2024-11,餐饮,12,12,0,0,0,0,0.0,,基本完整
陕西,2024,12,2024-12,流通,26,25,1,0,0,0,0.038461538461538464,,基本完整
陕西,2024,12,2024-12,生产,2,2,0,0,0,0,0.0,,基本完整
陕西,2024,12,2024-12,餐饮,29,25,4,3,3,3,0.13793103448275862,1.0,基本完整
青海,2023,6,2023-06,流通,1,1,0,0,0,0,0.0,,基本完整
青海,2023,8,2023-08,流通,2,2,0,0,0,0,0.0,,基本完整
青海,2023,8,2023-08,餐饮,8,8,0,0,0,0,0.0,,基本完整
青海,2023,9,2023-09,流通,4,3,1,0,0,0,0.25,,基本完整
青海,2023,9,2023-09,餐饮,2,2,0,0,0,0,0.0,,基本完整
青海,2023,10,2023-10,流通,5,5,0,0,0,0,0.0,,基本完整
青海,2023,10,2023-10,生产,1,1,0,0,0,0,0.0,,基本完整
青海,2023,10,2023-10,餐饮,15,15,0,0,0,0,0.0,,基本完整
青海,2023,11,2023-11,流通,4,3,1,0,0,0,0.25,,基本完整
青海,2023,11,2023-11,餐饮,2,2,0,0,0,0,0.0,,基本完整
青海,2023,12,2023-12,餐饮,2,2,0,0,0,0,0.0,,基本完整
青海,2024,6,2024-06,流通,2,2,0,0,0,0,0.0,,基本完整
青海,2024,7,2024-07,流通,2,2,0,0,0,0,0.0,,基本完整
青海,2024,7,2024-07,餐饮,6,6,0,0,0,0,0.0,,基本完整
青海,2024,8,2024-08,流通,1,1,0,0,0,0,0.0,,基本完整
青海,2024,8,2024-08,餐饮,7,7,0,0,0,0,0.0,,基本完整
青海,2024,9,2024-09,流通,5,5,0,0,0,0,0.0,,基本完整
青海,2024,9,2024-09,餐饮,2,2,0,0,0,0,0.0,,基本完整
青海,2024,10,2024-10,餐饮,11,11,0,0,0,0,0.0,,基本完整
青海,2024,11,2024-11,生产,1,1,0,0,0,0,0.0,,基本完整
青海,2024,11,2024-11,餐饮,3,3,0,0,0,0,0.0,,基本完整
青海,2024,12,2024-12,流通,1,0,1,0,0,0,1.0,,基本完整
青海,2024,12,2024-12,餐饮,5,5,0,0,0,0,0.0,,基本完整
香港,2023,10,2023-10,流通,1,1,0,0,0,0,0.0,,基本完整
黑龙江,2023,1,2023-01,流通,1,1,0,0,0,0,0.0,,基本完整
黑龙江,2023,1,2023-01,餐饮,150,150,0,0,0,0,0.0,,基本完整
黑龙江,2023,2,2023-02,流通,18,18,0,0,0,0,0.0,,基本完整
黑龙江,2023,2,2023-02,餐饮,7,7,0,0,0,0,0.0,,基本完整
黑龙江,2023,3,2023-03,餐饮,7,7,0,0,0,0,0.0,,基本完整
黑龙江,2023,4,2023-04,流通,6,6,0,0,0,0,0.0,,基本完整
黑龙江,2023,4,2023-04,生产,5,5,0,0,0,0,0.0,,基本完整
黑龙江,2023,4,2023-04,餐饮,56,56,0,0,0,0,0.0,,基本完整
黑龙江,2023,5,2023-05,流通,7,7,0,0,0,0,0.0,,基本完整
黑龙江,2023,5,2023-05,餐饮,3,3,0,0,0,0,0.0,,基本完整
黑龙江,2023,6,2023-06,流通,51,51,0,0,0,0,0.0,,基本完整
黑龙江,2023,6,2023-06,餐饮,16,16,0,0,0,0,0.0,,基本完整
黑龙江,2023,7,2023-07,流通,16,15,1,0,0,0,0.0625,,基本完整
黑龙江,2023,7,2023-07,餐饮,9,9,0,0,0,0,0.0,,基本完整
黑龙江,2023,8,2023-08,流通,3,3,0,0,0,0,0.0,,基本完整
黑龙江,2023,8,2023-08,生产,5,5,0,0,0,0,0.0,,基本完整
黑龙江,2023,8,2023-08,餐饮,65,65,0,0,0,0,0.0,,基本完整
黑龙江,2023,9,2023-09,流通,13,12,1,0,0,0,0.07692307692307693,,基本完整
黑龙江,2023,9,2023-09,生产,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2023,9,2023-09,餐饮,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2023,10,2023-10,餐饮,17,17,0,0,0,0,0.0,,基本完整
黑龙江,2023,11,2023-11,流通,5,5,0,0,0,0,0.0,,基本完整
黑龙江,2023,11,2023-11,生产,1,1,0,0,0,0,0.0,,基本完整
黑龙江,2023,11,2023-11,餐饮,67,67,0,0,0,0,0.0,,基本完整
黑龙江,2023,12,2023-12,流通,14,12,2,0,0,0,0.14285714285714285,,基本完整
黑龙江,2023,12,2023-12,餐饮,20,20,0,0,0,0,0.0,,基本完整
黑龙江,2024,1,2024-01,流通,1,1,0,0,0,0,0.0,,基本完整
黑龙江,2024,2,2024-02,流通,2,2,0,0,0,0,0.0,,基本完整
黑龙江,2024,2,2024-02,餐饮,10,10,0,0,0,0,0.0,,基本完整
黑龙江,2024,3,2024-03,流通,5,5,0,0,0,0,0.0,,基本完整
黑龙江,2024,4,2024-04,流通,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2024,4,2024-04,餐饮,7,7,0,0,0,0,0.0,,基本完整
黑龙江,2024,5,2024-05,流通,3,3,0,0,0,0,0.0,,基本完整
黑龙江,2024,5,2024-05,餐饮,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2024,6,2024-06,流通,65,65,0,0,0,0,0.0,,基本完整
黑龙江,2024,6,2024-06,生产,1,1,0,0,0,0,0.0,,基本完整
黑龙江,2024,6,2024-06,餐饮,32,32,0,0,0,0,0.0,,基本完整
黑龙江,2024,7,2024-07,流通,3,3,0,0,0,0,0.0,,基本完整
黑龙江,2024,7,2024-07,餐饮,6,6,0,0,0,0,0.0,,基本完整
黑龙江,2024,8,2024-08,流通,4,3,1,1,1,1,0.25,1.0,基本完整
黑龙江,2024,8,2024-08,生产,5,5,0,0,0,0,0.0,,基本完整
黑龙江,2024,8,2024-08,餐饮,2,2,0,0,0,0,0.0,,基本完整
黑龙江,2024,9,2024-09,流通,13,13,0,0,0,0,0.0,,基本完整
黑龙江,2024,9,2024-09,生产,9,9,0,0,0,0,0.0,,基本完整
黑龙江,2024,9,2024-09,餐饮,274,274,0,0,0,0,0.0,,基本完整
黑龙江,2024,10,2024-10,流通,2,2,0,0,0,0,0.0,,基本完整
黑龙江,2024,10,2024-10,生产,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2024,10,2024-10,餐饮,14,14,0,0,0,0,0.0,,基本完整
黑龙江,2024,11,2024-11,流通,32,32,0,0,0,0,0.0,,基本完整
黑龙江,2024,11,2024-11,生产,7,7,0,0,0,0,0.0,,基本完整
黑龙江,2024,12,2024-12,流通,13,13,0,0,0,0,0.0,,基本完整
黑龙江,2024,12,2024-12,生产,4,4,0,0,0,0,0.0,,基本完整
黑龙江,2024,12,2024-12,餐饮,38,38,0,0,0,0,0.0,,基本完整
