省份,年月,供应链环节,Q_action_0,Q_action_1,Q_action_3,Q_action_5,Q_action_10,experimental_label
辽宁,2023-04,生产,0.24706095,0.16831154,0.040215716,-0.12953793,-0.5847358,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-05,生产,0.2602671,0.17736676,0.048268646,-0.12074066,-0.5787748,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-06,生产,0.25982702,0.17033994,0.025746137,-0.1391159,-0.61179584,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-07,生产,0.28229034,0.17386846,0.01578325,-0.15796937,-0.6467634,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-08,生产,0.22770834,0.120571226,-0.05153951,-0.22451001,-0.72143406,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-09,生产,0.29107702,0.18437842,0.0034139752,-0.1698029,-0.6606486,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-10,生产,0.30892646,0.20383778,0.017309785,-0.15549433,-0.64520276,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-11,生产,0.28338614,0.19129655,0.0055450946,-0.1689538,-0.6628275,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-12,生产,0.3057677,0.21159425,0.0033968985,-0.15437609,-0.66102827,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-02,生产,0.28850776,0.19856003,-0.011818796,-0.17356965,-0.67774,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-06,生产,0.24589387,0.16041112,-0.054685473,-0.2182125,-0.72151643,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-07,生产,0.2649954,0.18425065,-0.033438534,-0.20099345,-0.7021654,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-08,生产,0.2665394,0.18808523,-0.030308068,-0.20068985,-0.70063066,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-09,生产,0.28184003,0.1977908,-0.011189416,-0.18815835,-0.68099797,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-10,生产,0.22889209,0.15697634,-0.06953685,-0.24422172,-0.74114394,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-11,生产,0.23629701,0.16316727,-0.06299567,-0.23795675,-0.7346176,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-12,生产,0.24116132,0.16374508,-0.060584262,-0.23597457,-0.7316314,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-02,餐饮,0.3395701,0.25043952,0.106329605,-0.06301685,-0.5324615,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-03,餐饮,0.2539429,0.15750268,0.013224542,-0.15459517,-0.6264225,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-04,餐饮,0.25242394,0.15503116,0.007231593,-0.15998228,-0.635386,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-05,餐饮,0.28036237,0.17610922,0.025747687,-0.14783491,-0.62728834,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-06,餐饮,0.26768985,0.17212057,-0.013688624,-0.18564896,-0.6804626,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-07,餐饮,0.2790637,0.18510231,-0.014515996,-0.18920562,-0.6848766,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-08,餐饮,0.19404101,0.10150856,-0.10248834,-0.28393462,-0.79250157,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-09,餐饮,0.261832,0.17508812,-0.045364484,-0.22416934,-0.7201003,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-10,餐饮,0.2809896,0.17516871,-0.013159752,-0.20306508,-0.7094834,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-11,餐饮,0.30027822,0.19070357,0.0065733492,-0.18557167,-0.6921716,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2023-12,餐饮,0.28628385,0.17804545,-0.011021033,-0.20092201,-0.70937216,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-01,餐饮,0.2604217,0.17301187,-0.04235837,-0.23271403,-0.7409929,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-02,餐饮,0.25650194,0.17040409,-0.04620914,-0.23641121,-0.7444791,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-03,餐饮,0.27153227,0.18302509,-0.03117615,-0.22126263,-0.728725,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-04,餐饮,0.26117772,0.17521127,-0.041428596,-0.23138359,-0.738786,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-05,餐饮,0.28503108,0.18886644,-0.018692821,-0.20794152,-0.7148401,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-06,餐饮,0.2757704,0.17810263,-0.027510226,-0.21665451,-0.72413754,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-07,餐饮,0.29109895,0.17818588,-0.0028779209,-0.19734183,-0.7030672,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-08,餐饮,0.2580918,0.15910691,-0.048538208,-0.22862215,-0.74205494,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-09,餐饮,0.22860795,0.1257406,-0.070738345,-0.24762964,-0.76800877,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-10,餐饮,0.2738355,0.15996945,-0.02439335,-0.21780837,-0.7257779,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-11,餐饮,0.26478332,0.15216962,-0.035472482,-0.22720635,-0.73630667,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
辽宁,2024-12,餐饮,0.23434266,0.12610726,-0.073023126,-0.2537895,-0.76601803,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
进口,2024-01,流通,0.3231079,0.39663738,0.37980962,0.27733964,-0.06150961,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
进口,2024-11,流通,0.337302,0.32588547,0.23363698,0.089024365,-0.31713742,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
进口,2023-11,餐饮,0.3231079,0.39663738,0.37980962,0.27733964,-0.06150961,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-01,流通,0.29423296,0.19660869,0.017586201,-0.12741318,-0.63379586,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-02,流通,0.34849083,0.25984412,0.09018718,-0.074565135,-0.5621825,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-03,流通,0.23748001,0.14248112,-0.04335338,-0.20705551,-0.71043664,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-04,流通,0.26242268,0.1717425,-0.025378942,-0.18990386,-0.69440037,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-05,流通,0.29209885,0.20779344,0.0090351105,-0.16866797,-0.66676867,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-06,流通,0.27482057,0.1822258,-0.0073420405,-0.1961033,-0.69075453,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-07,流通,0.24687576,0.15838426,-0.036654323,-0.23459277,-0.7241626,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-08,流通,0.23313761,0.1352258,-0.054748505,-0.2483137,-0.744038,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-09,流通,0.27108812,0.17753828,-0.016401261,-0.20707479,-0.7119746,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-10,流通,0.26138762,0.18425387,-0.029280141,-0.20866582,-0.71690774,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-11,流通,0.2556965,0.18101794,-0.030123726,-0.21006976,-0.7167915,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-12,流通,0.30426675,0.20434912,0.022722572,-0.16861501,-0.6664877,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-01,流通,0.29091024,0.21381822,0.009478942,-0.18445571,-0.68344665,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-02,流通,0.2897317,0.2088505,0.008160412,-0.1862724,-0.6857675,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-03,流通,0.27410275,0.19846347,-0.010058507,-0.20501365,-0.7044084,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-04,流通,0.28444284,0.20345102,0.0008378923,-0.19474989,-0.6945379,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-05,流通,0.30388376,0.22084849,0.023500413,-0.17565872,-0.6771758,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-06,流通,0.2426661,0.16847393,-0.047699705,-0.22710791,-0.7372774,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-07,流通,0.30088165,0.21460006,0.023164019,-0.16687627,-0.66741395,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-08,流通,0.3095042,0.2137151,0.04031834,-0.15809199,-0.64903396,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-09,流通,0.2839321,0.18105072,0.004346788,-0.1885591,-0.6854607,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-10,流通,0.2525061,0.17190841,-0.027954653,-0.22101206,-0.7203425,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-11,流通,0.30162573,0.21257797,0.016292885,-0.16931158,-0.6709837,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-12,流通,0.24220255,0.16837284,-0.047366306,-0.22772387,-0.7387664,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-01,生产,0.33041343,0.22958288,0.10142237,-0.061010785,-0.5469167,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-02,生产,0.34295264,0.26578534,0.10275519,-0.04847697,-0.54602087,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-03,生产,0.2493628,0.20586866,0.058823824,-0.09468571,-0.5460409,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-04,生产,0.30180866,0.2121021,0.07484427,-0.09816585,-0.56433576,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-05,生产,0.30222347,0.24317831,0.075999156,-0.09650031,-0.5660923,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-06,生产,0.3249008,0.23863268,0.0816371,-0.099985465,-0.5758731,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-07,生产,0.31847394,0.23321167,0.06721572,-0.10652291,-0.587844,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-08,生产,0.3161034,0.22925465,0.059404537,-0.10960017,-0.5952614,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-09,生产,0.32398885,0.22946748,0.057118803,-0.108478166,-0.6024714,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-10,生产,0.32450685,0.22391629,0.052922696,-0.112152316,-0.61046815,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-11,生产,0.29037473,0.18698242,0.015931219,-0.14949343,-0.6496895,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-12,生产,0.35013875,0.26184055,0.09657849,-0.08298273,-0.5649415,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-03,生产,0.37291715,0.27921444,0.114660904,-0.056540407,-0.5435418,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-04,生产,0.33720812,0.24091867,0.070916295,-0.09762464,-0.5915365,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-06,生产,0.26369423,0.16946839,-0.011144832,-0.18102658,-0.68278825,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-07,生产,0.3152725,0.21081078,0.042442143,-0.12956503,-0.62861323,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-09,生产,0.27787077,0.17748094,-0.0002462864,-0.17191203,-0.6731596,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-10,生产,0.25780088,0.16033539,-0.024425983,-0.19632985,-0.6982286,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-11,生产,0.32145116,0.22730547,0.03665456,-0.13290927,-0.6324784,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-12,生产,0.2696542,0.17997259,-0.014429361,-0.1930681,-0.69390666,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-05,餐饮,0.33041343,0.22958288,0.10142237,-0.061010785,-0.5469167,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-06,餐饮,0.2866556,0.19500864,-0.009519085,-0.19005185,-0.702679,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-07,餐饮,0.29834282,0.20369478,0.011752367,-0.1937966,-0.67989635,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-08,餐饮,0.27387586,0.18701491,-0.0069943964,-0.21689796,-0.7006145,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-09,餐饮,0.26155347,0.16546781,-0.030528292,-0.23056346,-0.72140306,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-10,餐饮,0.29741874,0.2016948,0.0072805583,-0.19650713,-0.6879294,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-11,餐饮,0.28237426,0.18130636,-0.0127697885,-0.20240408,-0.7051141,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2023-12,餐饮,0.28766578,0.18768308,-0.017977238,-0.19727188,-0.7092514,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-03,餐饮,0.32179996,0.23315623,0.032381505,-0.17298634,-0.6758375,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-04,餐饮,0.31801075,0.22540744,0.027462885,-0.17835844,-0.67951536,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-06,餐饮,0.22865623,0.1377262,-0.086069405,-0.2619064,-0.78800094,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-07,餐饮,0.33825532,0.23156872,0.040421233,-0.15546244,-0.66124564,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-08,餐饮,0.30620006,0.21826752,0.014169067,-0.1895579,-0.6990082,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-09,餐饮,0.30525208,0.19588116,0.008829698,-0.18513307,-0.691677,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-10,餐饮,0.21975881,0.114035234,-0.08238983,-0.267291,-0.7776271,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-11,餐饮,0.3556447,0.25066015,0.05676952,-0.1412949,-0.6477508,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
重庆,2024-12,餐饮,0.31887376,0.21829353,0.007090628,-0.17220746,-0.68588185,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-01,流通,0.3404507,0.2325323,0.063933164,-0.09774787,-0.5963153,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-03,流通,0.2406919,0.1480827,-0.039888382,-0.20446718,-0.69658285,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-04,流通,0.27725664,0.18700266,-0.008797586,-0.16911298,-0.658502,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-05,流通,0.2664836,0.17200032,-0.025185227,-0.18730688,-0.6774359,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-06,流通,0.35935527,0.2530209,0.10018456,-0.07632322,-0.55956244,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-07,流通,0.34615284,0.25109807,0.085950896,-0.09527462,-0.57179344,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
陕西,2023-08,流通,0.31399637,0.20480922,0.03414467,-0.13167103,-0.6209117,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
