policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
Q-learning,湖南|生产|2024-09,湖南,2024-09,生产,0,0,0.02366852467497927,0.002614599611977984,-0.007449887692928314,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖南|餐饮|2024-09,湖南,2024-09,餐饮,3,3,0.031271312540096616,0.009249473358744027,-0.011024168692529202,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,甘肃|流通|2024-09,甘肃,2024-09,流通,3,3,0.10610424629670805,0.06893223114657401,0.21569305658340454,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|流通|2024-09,福建,2024-09,流通,5,5,0.03642713071588688,0.00013297755882510557,-0.042981136590242386,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|生产|2024-09,福建,2024-09,生产,10,10,0.36679649941350206,0.004580305994083714,0.84299635887146,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|餐饮|2024-09,福建,2024-09,餐饮,0,0,0.011545160887101233,0.001239529229287649,-0.0036339976359158754,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|流通|2024-09,贵州,2024-09,流通,1,1,0.08169275810359364,0.006690190806243048,0.0706571489572525,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|餐饮|2024-09,贵州,2024-09,餐饮,3,3,0.044904840343679205,0.0040569298415868765,0.01782558299601078,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|流通|2024-09,辽宁,2024-09,流通,5,5,0.05421120428350128,0.0002094041709630609,0.012842684052884579,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|生产|2024-09,辽宁,2024-09,生产,3,3,0.039071986404608565,0.0076439996400050406,0.006595264654606581,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|餐饮|2024-09,辽宁,2024-09,餐饮,0,0,0.0011958342188477249,0.0002494899617068252,-0.00037640685332007706,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|流通|2024-09,重庆,2024-09,流通,3,3,0.031171535529683686,0.0015947163391677585,-0.01749688759446144,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|生产|2024-09,重庆,2024-09,生产,1,1,0.0806115284358831,0.018485349805304307,0.07486719638109207,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|餐饮|2024-09,重庆,2024-09,餐饮,0,0,0.001994700692631063,0.000348226241707881,-0.0006278620567172766,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|流通|2024-09,陕西,2024-09,流通,5,5,0.041657973451215025,0.006119342786167591,-0.020309071987867355,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|生产|2024-09,陕西,2024-09,生产,1,1,0.3136633567683098,0.4622268977244749,0.5126469135284424,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|餐饮|2024-09,陕西,2024-09,餐饮,3,3,0.040555660849336164,0.004954784248006399,0.008005708456039429,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,青海|流通|2024-09,青海,2024-09,流通,5,5,0.2198799660070887,0.13529358872725916,0.5878390073776245,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,青海|餐饮|2024-09,青海,2024-09,餐饮,5,5,0.06750102795759118,0.03165964935629603,0.08735232800245285,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|流通|2024-09,黑龙江,2024-09,流通,1,1,0.050155770291011675,0.005845164028629435,0.03210722282528877,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|生产|2024-09,黑龙江,2024-09,生产,1,1,0.09453389891534958,0.05637510069244249,0.10926930606365204,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|餐饮|2024-09,黑龙江,2024-09,餐饮,0,0,0.0,0.0,0.0,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,上海|流通|2024-10,上海,2024-10,流通,5,5,0.040798730815201384,0.010898516286628919,-0.01798141561448574,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|流通|2024-10,不详,2024-10,流通,3,3,0.39901169699739597,0.0,0.7032521963119507,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|餐饮|2024-10,不详,2024-10,餐饮,10,10,0.38990768917962654,0.0003372602111097796,0.8673120141029358,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|流通|2024-10,云南,2024-10,流通,3,3,0.07010397698475071,0.014816268542579997,0.08750411868095398,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|生产|2024-10,云南,2024-10,生产,3,3,0.4306542341317833,0.33135030871973764,0.8397260308265686,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|餐饮|2024-10,云南,2024-10,餐饮,0,0,0.019717588780773315,0.0014163811084407412,-0.006206328980624676,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|流通|2024-10,内蒙古,2024-10,流通,3,3,0.06564905913590968,0.013709390200769705,0.07587213069200516,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|生产|2024-10,内蒙古,2024-10,生产,1,1,0.47526376852230795,0.6798292725711669,0.6986423134803772,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|餐饮|2024-10,内蒙古,2024-10,餐饮,0,0,0.012660425436358338,0.0027898653996775162,-0.003985038958489895,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,北京|餐饮|2024-10,北京,2024-10,餐饮,5,5,0.08896041948855399,0.021311700746144073,0.14300885796546936,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,吉林|流通|2024-10,吉林,2024-10,流通,0,0,0.0041865826512617055,0.0005824238381747294,-0.0013177893124520779,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,吉林|生产|2024-10,吉林,2024-10,生产,5,5,0.3124736828203897,0.45921362930354725,0.8630514144897461,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,吉林|餐饮|2024-10,吉林,2024-10,餐饮,0,0,0.004709466787435017,0.0011216227169074404,-0.0014823747333139181,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|流通|2024-10,四川,2024-10,流通,3,3,0.05512216870066029,0.001378316708218719,0.04041535407304764,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|生产|2024-10,四川,2024-10,生产,0,0,0.11614195637810142,0.02475628651483482,-0.036541156470775604,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|餐饮|2024-10,四川,2024-10,餐饮,0,0,0.01610695628412195,0.0008529819695375834,-0.005069864448159933,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|流通|2024-10,天津,2024-10,流通,1,1,0.01044973914614565,0.0009991130698037533,-0.018327558413147926,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|生产|2024-10,天津,2024-10,生产,3,3,0.17982476615901666,0.1745952741447622,0.44946417212486267,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,宁夏|流通|2024-10,宁夏,2024-10,流通,1,1,0.39816430023785876,0.6933133076509204,0.6512388586997986,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,宁夏|餐饮|2024-10,宁夏,2024-10,餐饮,3,3,0.03647964041902379,0.011684538416697362,0.0035949707962572575,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|流通|2024-10,安徽,2024-10,流通,0,0,0.005093278975762617,0.0,-0.0016031850827857852,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|生产|2024-10,安徽,2024-10,生产,0,0,0.009505281133602727,0.002048500240307315,-0.002991921966895461,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|餐饮|2024-10,安徽,2024-10,餐饮,3,3,0.028165024847572155,0.0037948340316142446,-0.022998234257102013,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|流通|2024-10,山东,2024-10,流通,10,10,0.39321708743777706,0.0,0.8705908060073853,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|生产|2024-10,山东,2024-10,生产,10,10,0.4500792521117022,0.002776323862190852,0.9183335900306702,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|餐饮|2024-10,山东,2024-10,餐饮,10,10,0.43855557210075113,0.0009851487313725074,0.9099543690681458,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|流通|2024-10,山西,2024-10,流通,3,3,0.1708391844902176,0.04476168269202074,0.34214964509010315,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|餐饮|2024-10,山西,2024-10,餐饮,5,5,0.05798401822590114,0.004863503675152894,0.02955791912972927,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|流通|2024-10,广东,2024-10,流通,1,1,0.010218633247875314,0.0,-0.01907728798687458,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|生产|2024-10,广东,2024-10,生产,10,10,0.48194293606656735,2.2501056986001574e-05,0.9363917708396912,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|餐饮|2024-10,广东,2024-10,餐饮,10,10,0.35353958422074266,0.0003179949311932418,0.8241010904312134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|流通|2024-10,广西,2024-10,流通,3,3,0.3820517220964671,0.0005738121269685661,0.6820957064628601,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|生产|2024-10,广西,2024-10,生产,10,10,0.4405558583080671,3.016923207990584e-05,0.9111464619636536,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|餐饮|2024-10,广西,2024-10,餐饮,0,0,0.019085872125647836,0.0022990288173330166,-0.006007494404911995,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|流通|2024-10,新疆,2024-10,流通,3,3,0.2061044918515188,0.08966205979015404,0.4451580345630646,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|生产|2024-10,新疆,2024-10,生产,3,3,0.29853844320208367,0.20060071990205108,0.6602402329444885,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|餐饮|2024-10,新疆,2024-10,餐饮,0,0,0.014080287702368044,0.0020679146993411108,-0.0044319541193544865,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|流通|2024-10,江苏,2024-10,流通,5,5,0.08087390218404794,0.00018534795853209537,0.09613428264856339,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|生产|2024-10,江苏,2024-10,生产,3,3,0.028150256309714593,0.0061124362094473715,-0.021148141473531723,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|餐饮|2024-10,江苏,2024-10,餐饮,10,10,0.4351365645293065,0.001279199200857954,0.907531201839447,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|流通|2024-10,江西,2024-10,流通,1,1,0.012693197211666165,0.0004386480285565487,-0.015870029106736183,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|生产|2024-10,江西,2024-10,生产,3,3,0.05451799063344061,0.010813459706273504,0.04661905765533447,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|餐饮|2024-10,江西,2024-10,餐饮,0,0,0.007927710973921174,0.0017168921979819145,-0.002495361492037773,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|流通|2024-10,河北,2024-10,流通,1,1,0.01480541090648388,5.0973192931488454e-05,-0.013490297831594944,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
