policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
DQN修正版,江西|流通|2024-01,江西,2024-01,流通,0,0,0.006595610916924693,0.0004195654068301625,-0.002076065167784691,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2024-01,河北,2024-01,流通,1,1,0.026115540843086232,0.0,0.00020600022980943322,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2024-01,河北,2024-01,餐饮,0,0,0.0028115624595090585,0.0005537537408540018,-0.000884981534909457,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|流通|2024-01,河南,2024-01,流通,10,10,0.3656933289883307,0.0,0.8396546244621277,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|生产|2024-01,河南,2024-01,生产,3,3,0.05537548031474886,0.02275506639073538,0.05838895961642265,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|餐饮|2024-01,河南,2024-01,餐饮,5,5,0.1620748261802042,0.003903570581153784,0.34078946709632874,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|流通|2024-01,浙江,2024-01,流通,1,1,0.010197554800931251,0.0003843138535128967,-0.018922273069620132,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|生产|2024-01,浙江,2024-01,生产,1,1,0.05297226121076545,0.011540438072501939,0.03819354251027107,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|餐饮|2024-01,浙江,2024-01,餐饮,1,1,0.05931154054359328,0.007433914232098193,0.04394419118762016,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,海南|餐饮|2024-01,海南,2024-01,餐饮,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2024-01,湖北,2024-01,流通,5,5,0.08986486880232412,0.00044652744599608187,0.12425670027732849,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2024-01,湖北,2024-01,餐饮,10,10,0.4099492134317687,0.003449709048388878,0.8876777291297913,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2024-01,湖南,2024-01,流通,0,0,0.003035398763216069,0.0004885625541858022,-0.0009554373100399971,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|餐饮|2024-01,湖南,2024-01,餐饮,1,1,0.032050063519344314,0.009596354294366718,0.011915653944015503,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2024-01,福建,2024-01,流通,10,10,0.4329113558440988,0.0002709696811416803,0.9056007266044617,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2024-01,福建,2024-01,生产,3,3,0.03713870986737654,0.007923466483182299,0.002132104942575097,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|餐饮|2024-01,福建,2024-01,餐饮,0,0,0.013400025366904718,0.0018742732221072227,-0.004217835143208504,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|流通|2024-01,贵州,2024-01,流通,3,3,0.046015906671928564,0.004365678592140112,0.020771661773324013,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|生产|2024-01,贵州,2024-01,生产,5,5,0.12416646298976967,0.06475321515261004,0.29136785864830017,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,贵州|餐饮|2024-01,贵州,2024-01,餐饮,5,5,0.06324014280980023,0.005220282365892629,0.04639135301113129,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|流通|2024-01,辽宁,2024-01,流通,3,3,0.03636363171235765,0.00040646197299386224,-0.005868239793926477,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,辽宁|餐饮|2024-01,辽宁,2024-01,餐饮,0,0,0.004486931524554657,0.0007739910428329989,-0.001412328565493226,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,进口|流通|2024-01,进口,2024-01,流通,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,重庆|流通|2024-01,重庆,2024-01,流通,3,3,0.029558405416280298,0.0021193068079465045,-0.020982500165700912,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|流通|2024-01,陕西,2024-01,流通,3,3,0.05210539472628607,0.00892156783501762,0.03923870995640755,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,陕西|餐饮|2024-01,陕西,2024-01,餐饮,3,3,0.027087399176312026,0.0036212452965417473,-0.0257525984197855,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,黑龙江|流通|2024-01,黑龙江,2024-01,流通,1,1,0.07085267373102695,0.011428913223561994,0.059780269861221313,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,上海|流通|2024-02,上海,2024-02,流通,3,3,0.04651110282659672,0.01210188971317008,0.0282669086009264,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|流通|2024-02,不详,2024-02,流通,10,10,0.3890129748490733,0.0,0.8662534952163696,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|生产|2024-02,不详,2024-02,生产,10,10,0.24482392510082812,0.039391501333488406,0.6476730108261108,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,不详|餐饮|2024-02,不详,2024-02,餐饮,10,10,0.30114088282790225,0.0001251093036161604,0.7394521236419678,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|流通|2024-02,云南,2024-02,流通,5,5,0.07365260355914616,0.013813467164538854,0.08788251131772995,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,云南|生产|2024-02,云南,2024-02,生产,3,3,0.5224170962571189,0.43859831100335706,0.9104596376419067,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|流通|2024-02,内蒙古,2024-02,流通,10,10,0.4354492469927952,0.02748529895086437,0.9143794775009155,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,内蒙古|生产|2024-02,内蒙古,2024-02,生产,1,1,0.39107431374003543,0.6727307662490889,0.6405884027481079,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|流通|2024-02,北京,2024-02,流通,3,3,0.15285801352618067,0.09363097679934151,0.3387526571750641,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|流通|2024-02,吉林,2024-02,流通,0,0,0.014371031399998731,0.0016782213844936853,-0.00452346820384264,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|餐饮|2024-02,吉林,2024-02,餐饮,0,0,0.008491694169766513,0.0018324422927273605,-0.002672882517799735,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2024-02,四川,2024-02,流通,1,1,0.03325066219254815,0.0018181049487811262,0.009716366417706013,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2024-02,四川,2024-02,餐饮,3,3,0.038312626564098194,0.0031355599249116794,0.001082444447092712,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2024-02,天津,2024-02,流通,0,0,0.014467060805728228,0.0015639838793488298,-0.004553694278001785,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|流通|2024-02,宁夏,2024-02,流通,1,1,0.5098817148356902,1.0,0.7845641374588013,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|餐饮|2024-02,宁夏,2024-02,餐饮,10,10,0.06517812110387336,0.029846974815476303,0.0031431277748197317,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2024-02,安徽,2024-02,流通,1,1,0.011511942248389754,6.891204533676705e-05,-0.017476432025432587,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2024-02,安徽,2024-02,生产,1,1,0.022081695280764778,0.00561773440688157,-0.002047176007181406,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2024-02,安徽,2024-02,餐饮,1,1,0.05614522546315755,0.009025040724456238,0.04085637629032135,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2024-02,山东,2024-02,流通,0,0,0.02,0.0,-0.00629521906375885,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2024-02,山东,2024-02,生产,5,5,0.09507567760770144,0.0049321245856209514,0.14493004977703094,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2024-02,山东,2024-02,餐饮,1,1,0.017201584235704195,0.0006634878548309025,-0.010295888409018517,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2024-02,山西,2024-02,流通,5,5,0.16699519244669547,0.04483304985870223,0.3913846015930176,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2024-02,山西,2024-02,餐饮,3,3,0.05953722677402794,0.005958240088898613,0.054823413491249084,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2024-02,广东,2024-02,流通,10,10,0.034816668233720406,0.0,-0.16706332564353943,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2024-02,广东,2024-02,生产,10,10,0.4410476511373892,5.304105446527987e-05,0.9115020632743835,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2024-02,广东,2024-02,餐饮,1,1,0.01106737086907203,0.0004260147155984667,-0.017847802489995956,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2024-02,广西,2024-02,流通,5,5,0.12767132393357863,0.002502809658740958,0.2408008873462677,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2024-02,广西,2024-02,生产,10,10,0.3819448345902907,0.00013761205336011256,0.8587099313735962,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2024-02,新疆,2024-02,流通,5,5,0.22830561450340103,0.09124595637024303,0.574681282043457,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|生产|2024-02,新疆,2024-02,生产,3,3,0.4241774425836303,0.525540878904935,0.8770005106925964,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2024-02,新疆,2024-02,餐饮,0,0,0.009730976493845096,0.002098076008492595,-0.003062962321564555,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2024-02,江苏,2024-02,流通,0,0,0.008026055890474757,6.785092080561192e-05,-0.002526317024603486,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2024-02,江苏,2024-02,生产,0,0,0.030962906334182104,0.00630452862555179,-0.009745733812451363,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2024-02,江苏,2024-02,餐饮,0,0,0.004570504683970567,0.0004852297470678018,-0.0014386343536898494,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|流通|2024-02,江西,2024-02,流通,0,0,0.005391220698059936,0.00035532334074180754,-0.00169696647208184,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|餐饮|2024-02,江西,2024-02,餐饮,0,0,0.010420263855814373,0.0022527850726063734,-0.0032799236942082644,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2024-02,河北,2024-02,流通,1,1,0.026281657323697333,0.0,0.00040752722998149693,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|生产|2024-02,河北,2024-02,生产,5,5,0.11165807837333161,0.05035278355830697,0.24087125062942505,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2024-02,河北,2024-02,餐饮,0,0,0.0030045933396408214,0.0006070686064195343,-0.000945740845054388,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
