序号,省份,年份,月份,年月,供应链环节,产品分类,产品名称,AFB1浓度_μg_kg_food,消费量_g_day,消费量_kg_day,消费量匹配方式,消费量匹配置信度,是否建议人工复核_消费量,消费量复核原因,体重_kg_bw,EDI_μg_kg_bw_day,MOE_low_bmdl,MOE_sensitive_bmdl,MOE_default_bmdl,MOE_high_bmdl,MOE_upper_bmdl,MOE_cutoff,是否低于MOE阈值,MOE风险等级,MOE风险惩罚项
35,不详,2024,9,2024-09,流通,花生仁/炒货坚果,花生米,252.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.008946,5.58909009613235,7.377598926894701,11.737089201877932,17.661524703778223,21.12676056338028,3160.0,True,低于阈值/需关注,0.9962857312652285
51,不详,2024,9,2024-09,流通,花生仁/炒货坚果,花生米(生),340.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.012069999999999999,4.1425020712510365,5.468102734051367,8.699254349627175,13.090306545153274,15.658657829328916,3160.0,True,低于阈值/需关注,0.9972470714083458
23,不详,2024,9,2024-09,流通,花生仁/炒货坚果,大花生米,37.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013134999999999998,38.06623524933385,50.24743052912068,79.93909402360107,120.28930338789496,143.89036924248194,3160.0,True,低于阈值/需关注,0.9747028183469616
30,不详,2024,9,2024-09,流通,花生仁/炒货坚果,小花生米,190.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.006745,7.412898443291327,9.785025945144552,15.567086730911786,23.424759080800595,28.020756115641216,3160.0,True,低于阈值/需关注,0.9950737067307242
31,不详,2024,9,2024-09,流通,花生仁/炒货坚果,花生米,330.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.011715,4.2680324370465215,5.633802816901409,8.962868117797695,13.486982501067008,16.133162612035854,3160.0,True,低于阈值/需关注,0.9971636493298108
8,不详,2024,9,2024-09,餐饮,花生仁/炒货坚果,花生米,106.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.003763,13.287270794578795,17.53919744884401,27.903268668615468,41.98777571086899,50.22588360350784,3160.0,True,低于阈值/需关注,0.991169851687147
1,不详,2024,9,2024-09,流通,花生仁/炒货坚果,红花生米,205.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0072775,6.870491240123669,9.069048436963243,14.428031604259704,21.710752318790792,25.970456887667467,3160.0,True,低于阈值/需关注,0.9954341672138419
45,不详,2024,9,2024-09,餐饮,花生仁/炒货坚果,花生米,61.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0021655,23.08935580697299,30.477949665204342,48.48764719464327,72.96236435003463,87.27776495035789,3160.0,True,低于阈值/需关注,0.9846558078497964
12,不详,2024,9,2024-09,流通,花生仁/炒货坚果,红皮花生,59.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0021228999999999996,23.552687361627967,31.089547317348917,49.460643459418726,74.42649206274437,89.02915822695371,3160.0,True,低于阈值/需关注,0.9843478976394244
13,不详,2024,9,2024-09,流通,花生仁/炒货坚果,花生(生干籽类),44.3,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0015726499999999999,31.79346962133978,41.96737990016851,66.76628620481354,100.4673640034337,120.17931516866437,3160.0,True,低于阈值/需关注,0.9788714284161982
95,不详,2024,9,2024-09,餐饮,花生仁/炒货坚果,花生米,106.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.003763,13.287270794578795,17.53919744884401,27.903268668615468,41.98777571086899,50.22588360350784,3160.0,True,低于阈值/需关注,0.991169851687147
60,不详,2024,10,2024-10,流通,花生仁/炒货坚果,白皮花生,50.3,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00178565,28.00100803628931,36.961330607901886,58.80211687620754,88.48318539467421,105.84381037717358,3160.0,True,低于阈值/需关注,0.9813917351657572
61,山东,2024,10,2024-10,流通,花生仁/炒货坚果,东北白沙花生米（W）,53.7,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.004179649999999999,11.962724151543792,15.790795880037805,25.121720718241964,37.802208318878385,45.219097292835535,3160.0,True,低于阈值/需关注,0.9920500883803031
73,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米（生干籽类）,883.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0313465,1.5950744102212369,2.1054982214920326,3.349656261464597,5.040435136299108,6.029381270636275,3160.0,True,低于阈值/需关注,0.9989399821957391
74,不详,2024,10,2024-10,流通,花生仁/炒货坚果,白花生米（生干籽类）,38.1,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00135255,36.96721008465491,48.79671731174448,77.6311411777753,116.81638386750951,139.73605411999554,3160.0,True,低于阈值/需关注,0.9754331831715901
41,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米,34.9,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00123895,40.356753702732156,53.270914887606445,84.74918277573752,127.52734170063361,152.54852899632755,3160.0,True,低于阈值/需关注,0.9731806383621083
1,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米,66.9,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0023749500000000002,21.05307480157477,27.790058738078695,44.21145708330701,66.52771637297627,79.58062274995262,3160.0,True,低于阈值/需关注,0.9860090325685738
44,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米,53.7,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00190635,26.228132294699297,34.62113462900307,55.07907781886851,82.88089805124977,99.14234007396334,3160.0,True,低于阈值/需关注,0.9825699120826366
36,不详,2024,10,2024-10,流通,花生仁/炒货坚果,生红皮花生,65.5,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00232525,21.503064186646597,28.38404472637351,45.15643479195785,67.94968282980325,81.28158262552414,3160.0,True,低于阈值/需关注,0.9857099889898867
37,不详,2024,10,2024-10,餐饮,花生仁/炒货坚果,生花生米,260.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.009229999999999999,5.417118093174432,7.150595882990251,11.375947995666307,17.118093174431205,20.476706392199354,3160.0,True,低于阈值/需关注,0.9964000164570677
51,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米,45.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0016188,30.887076847047194,40.7709414381023,64.86286137879911,97.60316283666913,116.75315048183839,3160.0,True,低于阈值/需关注,0.9794737780446838
6,不详,2024,10,2024-10,流通,花生仁/炒货坚果,红皮花生,155.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0055025,9.086778736937756,11.99454793275784,19.082235347569288,28.71422080872331,34.34802362562472,3160.0,True,低于阈值/需关注,0.9939613179279845
29,不详,2024,10,2024-10,流通,花生仁/炒货坚果,花生米,72.2,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0025631,19.507627482345598,25.75006827669619,40.966017712925755,61.644102844212085,73.73883188326636,3160.0,True,低于阈值/需关注,0.9870360703440109
86,不详,2024,10,2024-10,流通,花生仁/炒货坚果,大白沙花生米,36.3,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00128865,38.80029488224111,51.216389244558265,81.48061925270632,122.6089318278819,146.6651146548714,3160.0,True,低于阈值/需关注,0.9742149939073714
87,不详,2024,10,2024-10,流通,花生仁/炒货坚果,白花生米,44.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0015903999999999998,31.43863179074447,41.4989939637827,66.02112676056339,99.34607645875252,118.8380281690141,3160.0,True,低于阈值/需关注,0.9791072383669104
23,不详,2024,10,2024-10,餐饮,花生仁/炒货坚果,花生米,49.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0017678999999999998,28.282142655127558,37.33242830476838,59.392499575767864,89.37157079020308,106.90649923638216,3160.0,True,低于阈值/需关注,0.9812049051975418
26,不详,2024,10,2024-10,流通,花生仁/炒货坚果,白花生米,153.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0054315000000000006,9.205560158335635,12.151339409003038,19.33167633250483,29.0895701003406,34.79701739850869,3160.0,True,低于阈值/需关注,0.9938823809074352
27,不详,2024,10,2024-10,流通,花生仁/炒货坚果,红花生,44.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.001562,32.010243277848915,42.25352112676057,67.22151088348271,101.15236875800257,120.99871959026889,3160.0,True,低于阈值/需关注,0.9787273699735815
140,不详,2024,11,2024-11,流通,花生仁/炒货坚果,红花生米,49.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0017608,28.396183552930488,37.48296228986824,59.63198546115402,89.73194002726034,107.33757383007723,3160.0,True,低于阈值/需关注,0.9811291185249513
141,不详,2024,11,2024-11,餐饮,花生仁/炒货坚果,花生米（生）,115.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0040825,12.24739742804654,16.16656460502143,25.71953459889773,38.70177587262707,46.29516227801592,3160.0,True,低于阈值/需关注,0.9918609067725008
62,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生米,58.9,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00209095,23.91257562352041,31.564599823046944,50.21640880939286,75.5637389703245,90.38953585690716,3160.0,True,低于阈值/需关注,0.9841087313894327
1,不详,2024,11,2024-11,流通,花生仁/炒货坚果,红皮花生,24.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0008733,57.25409366769724,75.57540364136035,120.23359670216419,180.92293598992327,216.42047406389557,3160.0,True,低于阈值/需关注,0.9619513934486823
40,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生米,59.6,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0021158,23.631723225257584,31.19387465734001,49.626618773040924,74.67624539181396,89.32791379147366,3160.0,True,低于阈值/需关注,0.9842953738059997
77,不详,2024,11,2024-11,流通,花生仁/炒货坚果,花生米,91.4,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0032447,15.40974512281567,20.340863562116684,32.3604647579129,48.69479458809751,58.24883656424323,3160.0,True,低于阈值/需关注,0.9897593465955973
78,不详,2024,11,2024-11,流通,花生仁/炒货坚果,花生米（生）,73.8,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0026199,19.084697889232412,25.191801213786785,40.077865567388066,60.30764532997443,72.14015802129852,3160.0,True,低于阈值/需关注,0.9873171311495608
68,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生米,37.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0013134999999999998,38.06623524933385,50.24743052912068,79.93909402360107,120.28930338789496,143.89036924248194,3160.0,True,低于阈值/需关注,0.9747028183469616
164,不详,2024,11,2024-11,餐饮,花生仁/炒货坚果,花生米,250.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.008875,5.633802816901409,7.43661971830986,11.830985915492958,17.802816901408452,21.295774647887328,3160.0,True,低于阈值/需关注,0.9962560171153504
165,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生米,859.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.030494499999999997,1.6396399350702588,2.1643247142927415,3.443243863647543,5.181262194822017,6.197838954565578,3160.0,True,低于阈值/需关注,0.9989103658659343
166,山东,2024,11,2024-11,流通,花生仁/炒货坚果,荣成大花生仁(生干籽类),225.0,4.67,0.00467,同省最近年份(2022),中,True,消费量数据年份未覆盖当前面板年份，使用同省最近年份。,60.0,0.017512499999999997,2.8551034975017853,3.7687366167023564,5.995717344753748,9.02212705210564,10.792291220556747,3160.0,True,低于阈值/需关注,0.9981026210934324
45,不详,2024,11,2024-11,流通,花生仁/炒货坚果,红皮花生,590.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.020945,2.3872045834328004,3.1511100501312965,5.01312962520888,7.543566483647649,9.023633325375986,3160.0,True,低于阈值/需关注,0.998413566574301
156,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生仁,119.0,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0042245,11.835720203574388,15.623150668718193,24.855012427506214,37.40087584329507,44.73902236951118,3160.0,True,低于阈值/需关注,0.992134489738131
157,不详,2024,11,2024-11,流通,花生仁/炒货坚果,生花生米,38.5,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00136675,36.58313517468447,48.289738430583505,76.82458386683739,115.60270715200294,138.2842509603073,3160.0,True,低于阈值/需关注,0.9756884228269502
158,不详,2024,11,2024-11,流通,花生仁/炒货坚果,红皮花生米（生干籽类）,63.7,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.00226135,22.110686094589514,29.18610564485816,46.43244079863798,69.86976805890286,83.57839343754837,3160.0,True,低于阈值/需关注,0.9853061896206843
58,不详,2024,11,2024-11,流通,花生仁/炒货坚果,小红花生米,90.4,2.13,0.00213,全国中位数默认值,低,True,省份无法匹配消费量，使用全国中位数默认值。,60.0,0.0032092,15.580206905147701,20.565873114794964,32.71843450081017,49.23345382026673,58.89318210145831,3160.0,True,低于阈值/需关注,0.9896460650313893
